잔여좌석,전체좌석,사용중,년,월,일,시간,요일코드,열람실 ID,Exam_Flag,Holiday_Flag,Post_Holiday_Flag,EMA_Short,EMA_Periodic
282,375,93,2025,10,5,14,6,1,0,1,0,0.248,0.248
276,375,99,2025,10,5,15,6,1,0,1,0,0.264,0.264
275,375,100,2025,10,5,15,6,1,0,1,0,0.26666666666666666,0.26666666666666666
277,375,98,2025,10,5,16,6,1,0,1,0,0.2613333333333333,0.2613333333333333
279,375,96,2025,10,5,16,6,1,0,1,0,0.256,0.256
284,375,91,2025,10,5,17,6,1,0,1,0,0.24266666666666667,0.24266666666666667
286,375,89,2025,10,5,17,6,1,0,1,0,0.23733333333333334,0.23733333333333334
292,375,83,2025,10,5,18,6,1,0,1,0,0.22133333333333333,0.22133333333333333
288,375,87,2025,10,5,18,6,1,0,1,0,0.232,0.232
292,375,83,2025,10,5,19,6,1,0,1,0,0.22133333333333333,0.22133333333333333
292,375,83,2025,10,5,19,6,1,0,1,0,0.22133333333333333,0.22133333333333333
293,375,82,2025,10,5,20,6,1,0,1,0,0.21866666666666668,0.21866666666666668
296,375,79,2025,10,5,20,6,1,0,1,0,0.21066666666666667,0.21066666666666667
308,375,67,2025,10,5,21,6,1,0,1,0,0.17866666666666667,0.17866666666666667
323,375,52,2025,10,5,22,6,1,0,1,0,0.13866666666666666,0.13866666666666666
321,375,54,2025,10,5,22,6,1,0,1,0,0.144,0.144
330,375,45,2025,10,5,23,6,1,0,1,0,0.12,0.12
335,375,40,2025,10,5,23,6,1,0,1,0,0.10666666666666667,0.10666666666666667
375,375,0,2025,10,6,6,0,1,0,1,0,0.0,0.0
375,375,0,2025,10,6,6,0,1,0,1,0,0.0,0.0
374,375,1,2025,10,6,7,0,1,0,1,0,0.0026666666666666666,0.0026666666666666666
374,375,1,2025,10,6,7,0,1,0,1,0,0.0026666666666666666,0.0026666666666666666
373,375,2,2025,10,6,8,0,1,0,1,0,0.005333333333333333,0.005333333333333333
373,375,2,2025,10,6,8,0,1,0,1,0,0.005333333333333333,0.005333333333333333
365,375,10,2025,10,6,10,0,1,0,1,0,0.02666666666666667,0.02666666666666667
340,375,35,2025,10,6,11,0,1,0,1,0,0.09333333333333334,0.09333333333333334
333,375,42,2025,10,6,12,0,1,0,1,0,0.112,0.112
323,375,52,2025,10,6,13,0,1,0,1,0,0.13866666666666666,0.13866666666666666
317,375,58,2025,10,6,13,0,1,0,1,0,0.15466666666666667,0.15466666666666667
297,375,78,2025,10,6,14,0,1,0,1,0,0.208,0.208
290,375,85,2025,10,6,14,0,1,0,1,0,0.22666666666666666,0.22666666666666666
275,375,100,2025,10,6,15,0,1,0,1,0,0.26666666666666666,0.26666666666666666
271,375,104,2025,10,6,15,0,1,0,1,0,0.2773333333333333,0.2773333333333333
263,375,112,2025,10,6,16,0,1,0,1,0,0.2986666666666667,0.2986666666666667
262,375,113,2025,10,6,16,0,1,0,1,0,0.30133333333333334,0.30133333333333334
262,375,113,2025,10,6,17,0,1,0,1,0,0.30133333333333334,0.30133333333333334
265,375,110,2025,10,6,17,0,1,0,1,0,0.29333333333333333,0.29333333333333333
270,375,105,2025,10,6,18,0,1,0,1,0,0.28,0.28
270,375,105,2025,10,6,18,0,1,0,1,0,0.28,0.28
277,375,98,2025,10,6,19,0,1,0,1,0,0.2613333333333333,0.2613333333333333
281,375,94,2025,10,6,19,0,1,0,1,0,0.25066666666666665,0.25066666666666665
286,375,89,2025,10,6,20,0,1,0,1,0,0.23733333333333334,0.23733333333333334
294,375,81,2025,10,6,20,0,1,0,1,0,0.216,0.216
305,375,70,2025,10,6,21,0,1,0,1,0,0.18666666666666668,0.18666666666666668
324,375,51,2025,10,6,22,0,1,0,1,0,0.136,0.136
325,375,50,2025,10,6,22,0,1,0,1,0,0.13333333333333333,0.13333333333333333
333,375,42,2025,10,6,23,0,1,0,1,0,0.112,0.112
341,375,34,2025,10,6,23,0,1,0,1,0,0.09066666666666667,0.09066666666666667
373,375,2,2025,10,7,6,1,1,0,1,0,0.005333333333333333,0.005333333333333333
372,375,3,2025,10,7,6,1,1,0,1,0,0.008,0.008
372,375,3,2025,10,7,7,1,1,0,1,0,0.008,0.008
371,375,4,2025,10,7,7,1,1,0,1,0,0.010666666666666666,0.010666666666666666
369,375,6,2025,10,7,8,1,1,0,1,0,0.016,0.016
365,375,10,2025,10,7,8,1,1,0,1,0,0.02666666666666667,0.02666666666666667
348,375,27,2025,10,7,10,1,1,0,1,0,0.072,0.072
331,375,44,2025,10,7,11,1,1,0,1,0,0.11733333333333333,0.11733333333333333
309,375,66,2025,10,7,11,1,1,0,1,0,0.176,0.176
287,375,88,2025,10,7,12,1,1,0,1,0,0.23466666666666666,0.23466666666666666
277,375,98,2025,10,7,12,1,1,0,1,0,0.2613333333333333,0.2613333333333333
262,375,113,2025,10,7,13,1,1,0,1,0,0.30133333333333334,0.30133333333333334
252,375,123,2025,10,7,13,1,1,0,1,0,0.328,0.328
230,375,145,2025,10,7,14,1,1,0,1,0,0.38666666666666666,0.38666666666666666
223,375,152,2025,10,7,14,1,1,0,1,0,0.4053333333333333,0.4053333333333333
208,375,167,2025,10,7,15,1,1,0,1,0,0.44533333333333336,0.44533333333333336
189,375,186,2025,10,7,15,1,1,0,1,0,0.496,0.496
181,375,194,2025,10,7,16,1,1,0,1,0,0.5173333333333333,0.5173333333333333
179,375,196,2025,10,7,16,1,1,0,1,0,0.5226666666666666,0.5226666666666666
182,375,193,2025,10,7,17,1,1,0,1,0,0.5146666666666667,0.5146666666666667
175,375,200,2025,10,7,17,1,1,0,1,0,0.5333333333333333,0.5333333333333333
183,375,192,2025,10,7,18,1,1,0,1,0,0.512,0.512
185,375,190,2025,10,7,18,1,1,0,1,0,0.5066666666666667,0.5066666666666667
190,375,185,2025,10,7,19,1,1,0,1,0,0.49333333333333335,0.49333333333333335
188,375,187,2025,10,7,19,1,1,0,1,0,0.49866666666666665,0.49866666666666665
195,375,180,2025,10,7,20,1,1,0,1,0,0.48,0.48
202,375,173,2025,10,7,20,1,1,0,1,0,0.4613333333333333,0.4613333333333333
215,375,160,2025,10,7,21,1,1,0,1,0,0.4266666666666667,0.4266666666666667
224,375,151,2025,10,7,22,1,1,0,1,0,0.4026666666666667,0.4026666666666667
226,375,149,2025,10,7,22,1,1,0,1,0,0.3973333333333333,0.3973333333333333
237,375,138,2025,10,7,23,1,1,0,1,0,0.368,0.368
242,375,133,2025,10,7,23,1,1,0,1,0,0.3546666666666667,0.3546666666666667
373,375,2,2025,10,8,6,2,1,0,1,0,0.005333333333333333,0.005333333333333333
373,375,2,2025,10,8,6,2,1,0,1,0,0.005333333333333333,0.005333333333333333
372,375,3,2025,10,8,7,2,1,0,1,0,0.008,0.008
370,375,5,2025,10,8,7,2,1,0,1,0,0.013333333333333334,0.013333333333333334
368,375,7,2025,10,8,8,2,1,0,1,0,0.018666666666666668,0.018666666666666668
369,375,6,2025,10,8,8,2,1,0,1,0,0.016,0.016
358,375,17,2025,10,8,9,2,1,0,1,0,0.04533333333333334,0.04533333333333334
329,375,46,2025,10,8,10,2,1,0,1,0,0.12266666666666666,0.12266666666666666
300,375,75,2025,10,8,11,2,1,0,1,0,0.2,0.2
270,375,105,2025,10,8,11,2,1,0,1,0,0.28,0.28
249,375,126,2025,10,8,12,2,1,0,1,0,0.336,0.336
225,375,150,2025,10,8,12,2,1,0,1,0,0.4,0.4
189,375,186,2025,10,8,13,2,1,0,1,0,0.496,0.496
163,375,212,2025,10,8,13,2,1,0,1,0,0.5653333333333334,0.5653333333333334
139,375,236,2025,10,8,14,2,1,0,1,0,0.6293333333333333,0.6293333333333333
129,375,246,2025,10,8,14,2,1,0,1,0,0.656,0.656
100,375,275,2025,10,8,15,2,1,0,1,0,0.7333333333333333,0.7333333333333333
97,375,278,2025,10,8,15,2,1,0,1,0,0.7413333333333333,0.7413333333333333
92,375,283,2025,10,8,16,2,1,0,1,0,0.7546666666666667,0.7546666666666667
96,375,279,2025,10,8,16,2,1,0,1,0,0.744,0.744
81,375,294,2025,10,8,17,2,1,0,1,0,0.784,0.784
80,375,295,2025,10,8,17,2,1,0,1,0,0.7866666666666666,0.7866666666666666
89,375,286,2025,10,8,18,2,1,0,1,0,0.7626666666666667,0.7626666666666667
91,375,284,2025,10,8,18,2,1,0,1,0,0.7573333333333333,0.7573333333333333
95,375,280,2025,10,8,19,2,1,0,1,0,0.7466666666666667,0.7466666666666667
105,375,270,2025,10,8,19,2,1,0,1,0,0.72,0.72
113,375,262,2025,10,8,20,2,1,0,1,0,0.6986666666666667,0.6986666666666667
112,375,263,2025,10,8,20,2,1,0,1,0,0.7013333333333334,0.7013333333333334
130,375,245,2025,10,8,21,2,1,0,1,0,0.6533333333333333,0.6533333333333333
160,375,215,2025,10,8,22,2,1,0,1,0,0.5733333333333334,0.5733333333333334
163,375,212,2025,10,8,22,2,1,0,1,0,0.5653333333333334,0.5653333333333334
179,375,196,2025,10,8,23,2,1,0,1,0,0.5226666666666666,0.5226666666666666
200,375,175,2025,10,8,23,2,1,0,1,0,0.4666666666666667,0.4666666666666667
373,375,2,2025,10,9,6,3,1,0,1,0,0.005333333333333333,0.005333333333333333
374,375,1,2025,10,9,6,3,1,0,1,0,0.0026666666666666666,0.0026666666666666666
373,375,2,2025,10,9,7,3,1,0,1,0,0.005333333333333333,0.005333333333333333
372,375,3,2025,10,9,7,3,1,0,1,0,0.008,0.008
366,375,9,2025,10,9,8,3,1,0,1,0,0.024,0.024
363,375,12,2025,10,9,8,3,1,0,1,0,0.032,0.032
346,375,29,2025,10,9,9,3,1,0,1,0,0.07733333333333334,0.07733333333333334
326,375,49,2025,10,9,9,3,1,0,1,0,0.13066666666666665,0.13066666666666665
297,375,78,2025,10,9,10,3,1,0,1,0,0.208,0.208
233,375,142,2025,10,9,11,3,1,0,1,0,0.37866666666666665,0.37866666666666665
193,375,182,2025,10,9,12,3,1,0,1,0,0.48533333333333334,0.48533333333333334
133,375,242,2025,10,9,13,3,1,0,1,0,0.6453333333333333,0.6453333333333333
118,375,257,2025,10,9,13,3,1,0,1,0,0.6853333333333333,0.6853333333333333
76,375,299,2025,10,9,14,3,1,0,1,0,0.7973333333333333,0.7973333333333333
51,375,324,2025,10,9,14,3,1,0,1,0,0.864,0.864
45,375,330,2025,10,9,15,3,1,0,1,0,0.88,0.88
31,375,344,2025,10,9,15,3,1,0,1,0,0.9173333333333333,0.9173333333333333
24,375,351,2025,10,9,16,3,1,0,1,0,0.936,0.936
20,375,355,2025,10,9,16,3,1,0,1,0,0.9466666666666667,0.9466666666666667
29,375,346,2025,10,9,17,3,1,0,1,0,0.9226666666666666,0.9226666666666666
35,375,340,2025,10,9,17,3,1,0,1,0,0.9066666666666666,0.9066666666666666
21,375,354,2025,10,9,18,3,1,0,1,0,0.944,0.944
19,375,356,2025,10,9,18,3,1,0,1,0,0.9493333333333334,0.9493333333333334
16,375,359,2025,10,9,19,3,1,0,1,0,0.9573333333333334,0.9573333333333334
14,375,361,2025,10,9,19,3,1,0,1,0,0.9626666666666667,0.9626666666666667
19,375,356,2025,10,9,20,3,1,0,1,0,0.9493333333333334,0.9493333333333334
29,375,346,2025,10,9,20,3,1,0,1,0,0.9226666666666666,0.9226666666666666
54,375,321,2025,10,9,21,3,1,0,1,0,0.856,0.856
98,375,277,2025,10,9,22,3,1,0,1,0,0.7386666666666667,0.7386666666666667
132,375,243,2025,10,9,23,3,1,0,1,0,0.648,0.648
189,375,186,2025,10,10,0,4,1,0,1,0,0.496,0.496
369,375,6,2025,10,10,6,4,1,0,1,0,0.016,0.016
369,375,6,2025,10,10,6,4,1,0,1,0,0.016,0.016
370,375,5,2025,10,10,7,4,1,0,1,0,0.013333333333333334,0.013333333333333334
369,375,6,2025,10,10,7,4,1,0,1,0,0.016,0.016
365,375,10,2025,10,10,8,4,1,0,1,0,0.02666666666666667,0.02666666666666667
359,375,16,2025,10,10,8,4,1,0,1,0,0.042666666666666665,0.042666666666666665
328,375,47,2025,10,10,9,4,1,0,1,0,0.12533333333333332,0.12533333333333332
322,375,53,2025,10,10,9,4,1,0,1,0,0.14133333333333334,0.14133333333333334
274,375,101,2025,10,10,10,4,1,0,1,0,0.2693333333333333,0.2693333333333333
195,375,180,2025,10,10,11,4,1,0,1,0,0.48,0.48
150,375,225,2025,10,10,12,4,1,0,1,0,0.6,0.6
98,375,277,2025,10,10,13,4,1,0,1,0,0.7386666666666667,0.7386666666666667
58,375,317,2025,10,10,13,4,1,0,1,0,0.8453333333333334,0.8453333333333334
17,375,358,2025,10,10,14,4,1,0,1,0,0.9546666666666667,0.9546666666666667
11,375,364,2025,10,10,14,4,1,0,1,0,0.9706666666666667,0.9706666666666667
0,375,375,2025,10,10,15,4,1,0,1,0,1.0,1.0
11,375,364,2025,10,10,15,4,1,0,1,0,0.9706666666666667,0.9706666666666667
1,375,374,2025,10,10,16,4,1,0,1,0,0.9973333333333333,0.9973333333333333
2,375,373,2025,10,10,16,4,1,0,1,0,0.9946666666666667,0.9946666666666667
8,375,367,2025,10,10,17,4,1,0,1,0,0.9786666666666667,0.9786666666666667
10,375,365,2025,10,10,17,4,1,0,1,0,0.9733333333333334,0.9733333333333334
23,375,352,2025,10,10,18,4,1,0,1,0,0.9386666666666666,0.9386666666666666
27,375,348,2025,10,10,18,4,1,0,1,0,0.928,0.928
29,375,346,2025,10,10,19,4,1,0,1,0,0.9226666666666666,0.9226666666666666
35,375,340,2025,10,10,19,4,1,0,1,0,0.9066666666666666,0.9066666666666666
45,375,330,2025,10,10,20,4,1,0,1,0,0.88,0.88
50,375,325,2025,10,10,20,4,1,0,1,0,0.8666666666666667,0.8666666666666667
72,375,303,2025,10,10,21,4,1,0,1,0,0.808,0.808
109,375,266,2025,10,10,22,4,1,0,1,0,0.7093333333333334,0.7093333333333334
117,375,258,2025,10,10,22,4,1,0,1,0,0.688,0.688
149,375,226,2025,10,10,23,4,1,0,1,0,0.6026666666666667,0.6026666666666667
160,375,215,2025,10,10,23,4,1,0,1,0,0.5733333333333334,0.5733333333333334
371,375,4,2025,10,11,6,5,1,0,1,0,0.010666666666666666,0.010666666666666666
371,375,4,2025,10,11,6,5,1,0,1,0,0.010666666666666666,0.010666666666666666
367,375,8,2025,10,11,7,5,1,0,1,0,0.021333333333333333,0.021333333333333333
364,375,11,2025,10,11,7,5,1,0,1,0,0.029333333333333333,0.029333333333333333
359,375,16,2025,10,11,8,5,1,0,1,0,0.042666666666666665,0.042666666666666665
346,375,29,2025,10,11,8,5,1,0,1,0,0.07733333333333334,0.07733333333333334
307,375,68,2025,10,11,9,5,1,0,1,0,0.18133333333333335,0.18133333333333335
275,375,100,2025,10,11,10,5,1,0,1,0,0.26666666666666666,0.26666666666666666
202,375,173,2025,10,11,11,5,1,0,1,0,0.4613333333333333,0.4613333333333333
155,375,220,2025,10,11,12,5,1,0,1,0,0.5866666666666667,0.5866666666666667
144,375,231,2025,10,11,12,5,1,0,1,0,0.616,0.616
105,375,270,2025,10,11,13,5,1,0,1,0,0.72,0.72
78,375,297,2025,10,11,13,5,1,0,1,0,0.792,0.792
29,375,346,2025,10,11,14,5,1,0,1,0,0.9226666666666666,0.9226666666666666
9,375,366,2025,10,11,14,5,1,0,1,0,0.976,0.976
0,375,375,2025,10,11,15,5,1,0,1,0,1.0,1.0
0,375,375,2025,10,11,15,5,1,0,1,0,1.0,1.0
0,375,375,2025,10,11,16,5,1,0,1,0,1.0,1.0
0,375,375,2025,10,11,16,5,1,0,1,0,1.0,1.0
2,375,373,2025,10,11,17,5,1,0,1,0,0.9946666666666667,0.9946666666666667
3,375,372,2025,10,11,17,5,1,0,1,0,0.992,0.992
1,375,374,2025,10,11,18,5,1,0,1,0,0.9973333333333333,0.9973333333333333
0,375,375,2025,10,11,18,5,1,0,1,0,1.0,1.0
4,375,371,2025,10,11,19,5,1,0,1,0,0.9893333333333333,0.9893333333333333
2,375,373,2025,10,11,19,5,1,0,1,0,0.9946666666666667,0.9946666666666667
15,375,360,2025,10,11,20,5,1,0,1,0,0.96,0.96
18,375,357,2025,10,11,20,5,1,0,1,0,0.952,0.952
18,375,357,2025,10,11,21,5,1,0,1,0,0.952,0.952
34,375,341,2025,10,11,22,5,1,0,1,0,0.9093333333333333,0.9093333333333333
67,375,308,2025,10,11,22,5,1,0,1,0,0.8213333333333334,0.8213333333333334
94,375,281,2025,10,11,23,5,1,0,1,0,0.7493333333333333,0.7493333333333333
114,375,261,2025,10,11,23,5,1,0,1,0,0.696,0.696
360,375,15,2025,10,12,6,6,1,0,1,0,0.04,0.04
363,375,12,2025,10,12,6,6,1,0,1,0,0.032,0.032
360,375,15,2025,10,12,7,6,1,0,1,0,0.04,0.04
356,375,19,2025,10,12,7,6,1,0,1,0,0.050666666666666665,0.050666666666666665
349,375,26,2025,10,12,8,6,1,0,1,0,0.06933333333333333,0.06933333333333333
342,375,33,2025,10,12,8,6,1,0,1,0,0.088,0.088
271,375,104,2025,10,12,10,6,1,0,1,0,0.2773333333333333,0.2773333333333333
245,375,130,2025,10,12,10,6,1,0,1,0,0.3466666666666667,0.3466666666666667
130,375,245,2025,10,12,11,6,1,0,1,0,0.6533333333333333,0.6533333333333333
72,375,303,2025,10,12,12,6,1,0,1,0,0.808,0.808
17,375,358,2025,10,12,13,6,1,0,1,0,0.9546666666666667,0.9546666666666667
0,375,375,2025,10,12,13,6,1,0,1,0,1.0,1.0
0,375,375,2025,10,12,14,6,1,0,1,0,1.0,1.0
0,375,375,2025,10,12,14,6,1,0,1,0,1.0,1.0
0,375,375,2025,10,12,15,6,1,0,1,0,1.0,1.0
1,375,374,2025,10,12,15,6,1,0,1,0,0.9973333333333333,0.9973333333333333
0,375,375,2025,10,12,16,6,1,0,1,0,1.0,1.0
0,375,375,2025,10,12,16,6,1,0,1,0,1.0,1.0
0,375,375,2025,10,12,17,6,1,0,1,0,1.0,1.0
0,375,375,2025,10,12,17,6,1,0,1,0,1.0,1.0
2,375,373,2025,10,12,18,6,1,0,1,0,0.9946666666666667,0.9946666666666667
0,375,375,2025,10,12,18,6,1,0,1,0,1.0,1.0
0,375,375,2025,10,12,19,6,1,0,1,0,1.0,1.0
0,375,375,2025,10,12,19,6,1,0,1,0,1.0,1.0
5,375,370,2025,10,12,20,6,1,0,1,0,0.9866666666666667,0.9866666666666667
9,375,366,2025,10,12,20,6,1,0,1,0,0.976,0.976
5,375,370,2025,10,12,21,6,1,0,1,0,0.9866666666666667,0.9866666666666667
33,375,342,2025,10,12,22,6,1,0,1,0,0.912,0.912
44,375,331,2025,10,12,22,6,1,0,1,0,0.8826666666666667,0.8826666666666667
56,375,319,2025,10,12,23,6,1,0,1,0,0.8506666666666667,0.8506666666666667
71,375,304,2025,10,12,23,6,1,0,1,0,0.8106666666666666,0.8106666666666666
355,375,20,2025,10,13,6,0,1,0,0,1,0.05333333333333334,0.05333333333333334
350,375,25,2025,10,13,6,0,1,0,0,1,0.06666666666666667,0.06666666666666667
342,375,33,2025,10,13,7,0,1,0,0,1,0.088,0.088
327,375,48,2025,10,13,7,0,1,0,0,1,0.128,0.128
304,375,71,2025,10,13,8,0,1,0,0,1,0.18933333333333333,0.18933333333333333
256,375,119,2025,10,13,8,0,1,0,0,1,0.31733333333333336,0.31733333333333336
127,375,248,2025,10,13,10,0,1,0,0,1,0.6613333333333333,0.6613333333333333
22,375,353,2025,10,13,11,0,1,0,0,1,0.9413333333333334,0.9413333333333334
1,375,374,2025,10,13,12,0,1,0,0,1,0.9973333333333333,0.9973333333333333
3,375,372,2025,10,13,13,0,1,0,0,1,0.992,0.992
6,375,369,2025,10,13,13,0,1,0,0,1,0.984,0.984
1,375,374,2025,10,13,14,0,1,0,0,1,0.9973333333333333,0.9973333333333333
0,375,375,2025,10,13,14,0,1,0,0,1,1.0,1.0
0,375,375,2025,10,13,15,0,1,0,0,1,1.0,1.0
0,375,375,2025,10,13,15,0,1,0,0,1,1.0,1.0
1,375,374,2025,10,13,16,0,1,0,0,1,0.9973333333333333,0.9973333333333333
0,375,375,2025,10,13,16,0,1,0,0,1,1.0,1.0
0,375,375,2025,10,13,17,0,1,0,0,1,1.0,1.0
1,375,374,2025,10,13,17,0,1,0,0,1,0.9973333333333333,0.9973333333333333
0,375,375,2025,10,13,18,0,1,0,0,1,1.0,1.0
0,375,375,2025,10,13,18,0,1,0,0,1,1.0,1.0
0,375,375,2025,10,13,19,0,1,0,0,1,1.0,1.0
0,375,375,2025,10,13,19,0,1,0,0,1,1.0,1.0
0,375,375,2025,10,13,20,0,1,0,0,1,1.0,1.0
1,375,374,2025,10,13,20,0,1,0,0,1,0.9973333333333333,0.9973333333333333
1,375,374,2025,10,13,21,0,1,0,0,1,0.9973333333333333,0.9973333333333333
0,375,375,2025,10,13,21,0,1,0,0,1,1.0,1.0
18,375,357,2025,10,13,22,0,1,0,0,1,0.952,0.952
19,375,356,2025,10,13,22,0,1,0,0,1,0.9493333333333334,0.9493333333333334
29,375,346,2025,10,13,23,0,1,0,0,1,0.9226666666666666,0.9226666666666666
52,375,323,2025,10,13,23,0,1,0,0,1,0.8613333333333333,0.8613333333333333
361,375,14,2025,10,14,6,1,1,0,0,1,0.037333333333333336,0.037333333333333336
352,375,23,2025,10,14,6,1,1,0,0,1,0.06133333333333333,0.06133333333333333
337,375,38,2025,10,14,7,1,1,0,0,1,0.10133333333333333,0.10133333333333333
318,375,57,2025,10,14,7,1,1,0,0,1,0.152,0.152
263,375,112,2025,10,14,8,1,1,0,0,1,0.2986666666666667,0.2986666666666667
221,375,154,2025,10,14,8,1,1,0,0,1,0.4106666666666667,0.4106666666666667
161,375,214,2025,10,14,9,1,1,0,0,1,0.5706666666666667,0.5706666666666667
146,375,229,2025,10,14,9,1,1,0,0,1,0.6106666666666667,0.6106666666666667
96,375,279,2025,10,14,10,1,1,0,0,1,0.744,0.744
64,375,311,2025,10,14,10,1,1,0,0,1,0.8293333333333334,0.8293333333333334
0,375,375,2025,10,14,11,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,11,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,12,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,13,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,13,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,14,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,14,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,15,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,15,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,16,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,16,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,17,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,17,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,18,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,18,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,19,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,19,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,20,1,1,0,0,1,1.0,1.0
0,375,375,2025,10,14,20,1,1,0,0,1,1.0,1.0
5,375,370,2025,10,14,21,1,1,0,0,1,0.9866666666666667,0.9866666666666667
2,375,373,2025,10,14,22,1,1,0,0,1,0.9946666666666667,0.9946666666666667
3,375,372,2025,10,14,22,1,1,0,0,1,0.992,0.992
11,375,364,2025,10,14,23,1,1,0,0,1,0.9706666666666667,0.9706666666666667
29,375,346,2025,10,14,23,1,1,0,0,1,0.9226666666666666,0.9226666666666666
353,375,22,2025,10,15,6,2,1,0,0,1,0.058666666666666666,0.058666666666666666
344,375,31,2025,10,15,6,2,1,0,0,1,0.08266666666666667,0.08266666666666667
327,375,48,2025,10,15,7,2,1,0,0,1,0.128,0.128
304,375,71,2025,10,15,7,2,1,0,0,1,0.18933333333333333,0.18933333333333333
254,375,121,2025,10,15,8,2,1,0,0,1,0.32266666666666666,0.32266666666666666
219,375,156,2025,10,15,8,2,1,0,0,1,0.416,0.416
15,375,360,2025,10,15,10,2,1,0,0,1,0.96,0.96
0,375,375,2025,10,15,11,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,12,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,13,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,13,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,14,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,14,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,15,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,15,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,16,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,16,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,17,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,17,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,18,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,18,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,19,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,19,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,20,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,20,2,1,0,0,1,1.0,1.0
0,375,375,2025,10,15,21,2,1,0,0,1,1.0,1.0
3,375,372,2025,10,15,22,2,1,0,0,1,0.992,0.992
27,375,348,2025,10,15,23,2,1,0,0,1,0.928,0.928
43,375,332,2025,10,15,23,2,1,0,0,1,0.8853333333333333,0.8853333333333333
346,375,29,2025,10,16,6,3,1,0,0,1,0.07733333333333334,0.07733333333333334
339,375,36,2025,10,16,6,3,1,0,0,1,0.096,0.096
320,375,55,2025,10,16,7,3,1,0,0,1,0.14666666666666667,0.14666666666666667
296,375,79,2025,10,16,7,3,1,0,0,1,0.21066666666666667,0.21066666666666667
239,375,136,2025,10,16,8,3,1,0,0,1,0.3626666666666667,0.3626666666666667
204,375,171,2025,10,16,8,3,1,0,0,1,0.456,0.456
22,375,353,2025,10,16,10,3,1,0,0,1,0.9413333333333334,0.9413333333333334
0,375,375,2025,10,16,10,3,1,0,0,1,1.0,1.0
0,375,375,2025,10,16,11,3,1,0,0,1,1.0,1.0
0,375,375,2025,10,16,12,3,1,0,0,1,1.0,1.0
0,375,375,2025,10,16,13,3,1,0,0,1,1.0,1.0
0,375,375,2025,10,16,13,3,1,0,0,1,1.0,1.0
0,375,375,2025,10,16,14,3,1,0,0,1,1.0,1.0
0,375,375,2025,10,16,14,3,1,0,0,1,1.0,1.0
0,375,375,2025,10,16,15,3,1,0,0,1,1.0,1.0
0,375,375,2025,10,16,15,3,1,0,0,1,1.0,1.0
2,375,373,2025,10,16,16,3,1,0,0,1,0.9946666666666667,0.9946666666666667
31,375,344,2025,10,16,17,3,1,0,0,1,0.9173333333333333,0.9173333333333333
129,375,246,2025,10,16,19,3,1,0,0,1,0.656,0.656
138,375,237,2025,10,16,19,3,1,0,0,1,0.632,0.632
159,375,216,2025,10,16,20,3,1,0,0,1,0.576,0.576
172,375,203,2025,10,16,20,3,1,0,0,1,0.5413333333333333,0.5413333333333333
218,375,157,2025,10,16,21,3,1,0,0,1,0.4186666666666667,0.4186666666666667
252,375,123,2025,10,16,22,3,1,0,0,1,0.328,0.328
263,375,112,2025,10,16,22,3,1,0,0,1,0.2986666666666667,0.2986666666666667
278,375,97,2025,10,16,23,3,1,0,0,1,0.25866666666666666,0.25866666666666666
295,375,80,2025,10,16,23,3,1,0,0,1,0.21333333333333335,0.21333333333333335
375,375,0,2025,10,17,6,4,1,0,0,0,0.0,0.0
375,375,0,2025,10,17,6,4,1,0,0,0,0.0,0.0
